AAAA;MM;DD;FECHA;FECHA_ORD;REGION;PIB
2022;1;6;2022-01-06;738161;antioquia;33885.72712862631
2022;1;7;2022-01-07;738162;antioquia;33888.28248592466
2022;1;8;2022-01-08;738163;antioquia;33890.83784322278
2022;1;9;2022-01-09;738164;antioquia;33893.39320052089
2022;1;10;2022-01-10;738165;antioquia;33895.94855781924
2022;1;11;2022-01-11;738166;antioquia;33898.503915117355
2022;1;12;2022-01-12;738167;antioquia;33901.05927241547
2022;1;13;2022-01-13;738168;antioquia;33903.61462971382
2022;1;14;2022-01-14;738169;antioquia;33906.169987011934
2022;1;15;2022-01-15;738170;antioquia;33908.72534431028
2022;1;16;2022-01-16;738171;antioquia;33911.2807016084
2022;1;17;2022-01-17;738172;antioquia;33913.83605890651
2022;1;18;2022-01-18;738173;antioquia;33916.39141620486
2022;1;19;2022-01-19;738174;antioquia;33918.946773502976
2022;1;20;2022-01-20;738175;antioquia;33921.50213080109
2022;1;21;2022-01-21;738176;antioquia;33924.05748809944
2022;1;22;2022-01-22;738177;antioquia;33926.612845397554
2022;1;23;2022-01-23;738178;antioquia;33929.1682026959
2022;1;24;2022-01-24;738179;antioquia;33931.72355999402
2022;1;25;2022-01-25;738180;antioquia;33934.27891729213
2022;1;26;2022-01-26;738181;antioquia;33936.83427459048
2022;1;27;2022-01-27;738182;antioquia;33939.389631888596
2022;1;28;2022-01-28;738183;antioquia;33941.94498918671
2022;1;29;2022-01-29;738184;antioquia;33944.50034648506
2022;1;30;2022-01-30;738185;antioquia;33947.055703783175
2022;1;31;2022-01-31;738186;antioquia;33949.61106108129
2022;2;1;2022-02-01;738187;antioquia;33952.16641837964
2022;2;2;2022-02-02;738188;antioquia;33954.72177567775
2022;2;3;2022-02-03;738189;antioquia;33957.2771329761
2022;2;4;2022-02-04;738190;antioquia;33959.83249027422
2022;2;5;2022-02-05;738191;antioquia;33962.38784757233
2022;2;6;2022-02-06;738192;antioquia;33964.94320487068
2022;2;7;2022-02-07;738193;antioquia;33967.498562168796
2022;2;8;2022-02-08;738194;antioquia;33970.05391946691
2022;2;9;2022-02-09;738195;antioquia;33972.60927676526
2022;2;10;2022-02-10;738196;antioquia;33975.164634063374
2022;2;11;2022-02-11;738197;antioquia;33977.71999136172
2022;2;12;2022-02-12;738198;antioquia;33980.27534865984
2022;2;13;2022-02-13;738199;antioquia;33982.83070595795
2022;2;14;2022-02-14;738200;antioquia;33985.3860632563
2022;2;15;2022-02-15;738201;antioquia;33987.941420554416
2022;2;16;2022-02-16;738202;antioquia;33990.49677785253
2022;2;17;2022-02-17;738203;antioquia;33993.05213515088
2022;2;18;2022-02-18;738204;antioquia;33995.607492448995
2022;2;19;2022-02-19;738205;antioquia;33998.16284974734
2022;2;20;2022-02-20;738206;antioquia;34000.71820704546
2022;2;21;2022-02-21;738207;antioquia;34003.27356434357
2022;2;22;2022-02-22;738208;antioquia;34005.82892164192
2022;2;23;2022-02-23;738209;antioquia;34008.38427894004
2022;2;24;2022-02-24;738210;antioquia;34010.93963623815
2022;2;25;2022-02-25;738211;antioquia;34013.4949935365
2022;2;26;2022-02-26;738212;antioquia;34016.050350834616
2022;2;27;2022-02-27;738213;antioquia;34018.60570813273
2022;2;28;2022-02-28;738214;antioquia;34021.16106543108
2022;3;1;2022-03-01;738215;antioquia;34023.716422729194
2022;3;2;2022-03-02;738216;antioquia;34026.27178002754
2022;3;3;2022-03-03;738217;antioquia;34028.82713732566
2022;3;4;2022-03-04;738218;antioquia;34031.38249462377
2022;3;5;2022-03-05;738219;antioquia;34033.93785192212
2022;3;6;2022-03-06;738220;antioquia;34036.493209220236
2022;3;7;2022-03-07;738221;antioquia;34039.04856651835
2022;3;8;2022-03-08;738222;antioquia;34041.6039238167
2022;3;9;2022-03-09;738223;antioquia;34044.159281114815
2022;3;10;2022-03-10;738224;antioquia;34046.71463841316
2022;3;11;2022-03-11;738225;antioquia;34049.26999571128
2022;3;12;2022-03-12;738226;antioquia;34051.82535300939
2022;3;13;2022-03-13;738227;antioquia;34054.38071030774
2022;3;14;2022-03-14;738228;antioquia;34056.93606760586
2022;3;15;2022-03-15;738229;antioquia;34059.49142490397
2022;3;16;2022-03-16;738230;antioquia;34062.04678220232
2022;3;17;2022-03-17;738231;antioquia;34064.602139500435
2022;3;18;2022-03-18;738232;antioquia;34067.15749679855
2022;3;19;2022-03-19;738233;antioquia;34069.7128540969
2022;3;20;2022-03-20;738234;antioquia;34072.268211395014
2022;3;21;2022-03-21;738235;antioquia;34074.82356869336
2022;3;22;2022-03-22;738236;antioquia;34077.37892599148
2022;3;23;2022-03-23;738237;antioquia;34079.93428328959
2022;3;24;2022-03-24;738238;antioquia;34082.48964058794
2022;3;25;2022-03-25;738239;antioquia;34085.044997886056
2022;3;26;2022-03-26;738240;antioquia;34087.60035518417
2022;3;27;2022-03-27;738241;antioquia;34090.15571248252
2022;3;28;2022-03-28;738242;antioquia;34092.711069780635
2022;3;29;2022-03-29;738243;antioquia;34095.26642707898
2022;3;30;2022-03-30;738244;antioquia;34097.8217843771
2022;3;31;2022-03-31;738245;antioquia;34100.37714167521
2020;10;1;2020-10-01;737699;arauca;1126.3474946717333
2020;10;2;2020-10-02;737700;arauca;1126.3474946717333
2020;10;3;2020-10-03;737701;arauca;1126.3474946717333
2020;10;4;2020-10-04;737702;arauca;1126.3474946717333
2020;10;5;2020-10-05;737703;arauca;1126.3474946717333
2020;10;6;2020-10-06;737704;arauca;1126.3474946717333
2020;10;7;2020-10-07;737705;arauca;1126.3474946717333
2020;10;8;2020-10-08;737706;arauca;1126.3474946717333
2020;10;9;2020-10-09;737707;arauca;1126.3474946717333
2020;10;10;2020-10-10;737708;arauca;1126.3474946717333
2020;10;11;2020-10-11;737709;arauca;1126.3474946717333
2020;10;12;2020-10-12;737710;arauca;1126.3474946717333
2020;10;13;2020-10-13;737711;arauca;1126.3474946717333
2020;10;14;2020-10-14;737712;arauca;1126.3474946717333
2020;10;15;2020-10-15;737713;arauca;1126.3474946717333
2020;10;16;2020-10-16;737714;arauca;1126.3474946717333
2020;10;17;2020-10-17;737715;arauca;1126.3474946717333
2020;10;18;2020-10-18;737716;arauca;1126.3474946717333
2020;10;19;2020-10-19;737717;arauca;1126.3474946717333
2020;10;20;2020-10-20;737718;arauca;1126.3474946717333
2020;10;21;2020-10-21;737719;arauca;1126.3474946717333
2020;10;22;2020-10-22;737720;arauca;1126.3474946717333
2020;10;23;2020-10-23;737721;arauca;1126.3474946717333
2020;10;24;2020-10-24;737722;arauca;1126.3474946717333
2020;10;25;2020-10-25;737723;arauca;1126.3474946717333
2020;10;26;2020-10-26;737724;arauca;1126.3474946717333
2020;10;27;2020-10-27;737725;arauca;1126.3474946717333
2020;10;28;2020-10-28;737726;arauca;1126.3474946717333
2020;10;29;2020-10-29;737727;arauca;1126.3474946717333
2020;10;30;2020-10-30;737728;arauca;1126.3474946717333
2020;10;31;2020-10-31;737729;arauca;1126.3474946717333
2020;11;1;2020-11-01;737730;arauca;1126.3474946717333
2020;11;2;2020-11-02;737731;arauca;1126.3474946717333
2020;11;3;2020-11-03;737732;arauca;1126.3474946717333
2020;11;4;2020-11-04;737733;arauca;1126.3474946717333
2020;11;5;2020-11-05;737734;arauca;1126.3474946717333
2020;11;6;2020-11-06;737735;arauca;1126.3474946717333
2020;11;7;2020-11-07;737736;arauca;1126.3474946717333
2020;11;8;2020-11-08;737737;arauca;1126.3474946717333
2020;11;9;2020-11-09;737738;arauca;1126.3474946717333
2020;11;10;2020-11-10;737739;arauca;1126.3474946717333
2020;11;11;2020-11-11;737740;arauca;1126.3474946717333
2020;11;12;2020-11-12;737741;arauca;1126.3474946717333
2020;11;13;2020-11-13;737742;arauca;1126.3474946717333
2020;11;14;2020-11-14;737743;arauca;1126.3474946717333
2020;11;15;2020-11-15;737744;arauca;1126.3474946717333
2020;11;16;2020-11-16;737745;arauca;1270.4469645744814
2020;11;17;2020-11-17;737746;arauca;1270.4469645744814
2020;11;18;2020-11-18;737747;arauca;1270.4469645744814
2020;11;19;2020-11-19;737748;arauca;1270.4469645744814
2020;11;20;2020-11-20;737749;arauca;1270.4469645744814
2020;11;21;2020-11-21;737750;arauca;1270.4469645744814
2020;11;22;2020-11-22;737751;arauca;1270.4469645744814
2020;11;23;2020-11-23;737752;arauca;1270.4469645744814
2020;11;24;2020-11-24;737753;arauca;1270.4469645744814
2020;11;25;2020-11-25;737754;arauca;1270.4469645744814
2020;11;26;2020-11-26;737755;arauca;1270.4469645744814
2020;11;27;2020-11-27;737756;arauca;1270.4469645744814
2020;11;28;2020-11-28;737757;arauca;1270.4469645744814
2020;11;29;2020-11-29;737758;arauca;1270.4469645744814
2020;11;30;2020-11-30;737759;arauca;1270.4469645744814
2020;12;1;2020-12-01;737760;arauca;1270.4469645744814
2020;12;2;2020-12-02;737761;arauca;1270.4469645744814
2020;12;3;2020-12-03;737762;arauca;1270.4469645744814
2020;12;4;2020-12-04;737763;arauca;1270.4469645744814
2020;12;5;2020-12-05;737764;arauca;1270.4469645744814
2020;12;6;2020-12-06;737765;arauca;1270.4469645744814
2020;12;7;2020-12-07;737766;arauca;1270.4469645744814
2020;12;8;2020-12-08;737767;arauca;1270.4469645744814
2020;12;9;2020-12-09;737768;arauca;1270.4469645744814
2020;12;10;2020-12-10;737769;arauca;1270.4469645744814
2020;12;11;2020-12-11;737770;arauca;1270.4469645744814
2020;12;12;2020-12-12;737771;arauca;1270.4469645744814
2020;12;13;2020-12-13;737772;arauca;1270.4469645744814
2020;12;14;2020-12-14;737773;arauca;1270.4469645744814
2020;12;15;2020-12-15;737774;arauca;1270.4469645744814
2020;12;16;2020-12-16;737775;arauca;1270.4469645744814
2020;12;17;2020-12-17;737776;arauca;1270.4469645744814
2020;12;18;2020-12-18;737777;arauca;1270.4469645744814
2020;12;19;2020-12-19;737778;arauca;1270.4469645744814
2020;12;20;2020-12-20;737779;arauca;1270.4469645744814
2020;12;21;2020-12-21;737780;arauca;1270.4469645744814
2020;12;22;2020-12-22;737781;arauca;1270.4469645744814
2020;12;23;2020-12-23;737782;arauca;1270.4469645744814
2020;12;24;2020-12-24;737783;arauca;1270.4469645744814
2020;12;25;2020-12-25;737784;arauca;1270.4469645744814
2020;12;26;2020-12-26;737785;arauca;1270.4469645744814
2020;12;27;2020-12-27;737786;arauca;1270.4469645744814
2020;12;28;2020-12-28;737787;arauca;1270.4469645744814
2020;12;29;2020-12-29;737788;arauca;1270.4469645744814
2020;12;30;2020-12-30;737789;arauca;1270.4469645744814
2020;12;31;2020-12-31;737790;arauca;1270.4469645744814
2021;1;1;2021-01-01;737791;arauca;1270.4469645744814
2021;1;2;2021-01-02;737792;arauca;1270.4469645744814
2021;1;3;2021-01-03;737793;arauca;1270.4469645744814
2021;1;4;2021-01-04;737794;arauca;1270.4469645744814
2021;1;5;2021-01-05;737795;arauca;1270.4469645744814
2021;1;6;2021-01-06;737796;arauca;1270.4469645744814
2021;1;7;2021-01-07;737797;arauca;1270.4469645744814
2021;1;8;2021-01-08;737798;arauca;1270.4469645744814
2021;1;9;2021-01-09;737799;arauca;1270.4469645744814
2021;1;10;2021-01-10;737800;arauca;1270.4469645744814
2021;1;11;2021-01-11;737801;arauca;1270.4469645744814
2021;1;12;2021-01-12;737802;arauca;1270.4469645744814
2021;1;13;2021-01-13;737803;arauca;1270.4469645744814
2021;1;14;2021-01-14;737804;arauca;1270.4469645744814
2021;1;15;2021-01-15;737805;arauca;1270.4469645744814
2021;1;16;2021-01-16;737806;arauca;1270.4469645744814
2021;1;17;2021-01-17;737807;arauca;1270.4469645744814
2021;1;18;2021-01-18;737808;arauca;1270.4469645744814
2021;1;19;2021-01-19;737809;arauca;1270.4469645744814
2021;1;20;2021-01-20;737810;arauca;1270.4469645744814
2021;1;21;2021-01-21;737811;arauca;1270.4469645744814
2021;1;22;2021-01-22;737812;arauca;1270.4469645744814
2021;1;23;2021-01-23;737813;arauca;1270.4469645744814
2021;1;24;2021-01-24;737814;arauca;1270.4469645744814
2021;1;25;2021-01-25;737815;arauca;1270.4469645744814
2021;1;26;2021-01-26;737816;arauca;1270.4469645744814
2021;1;27;2021-01-27;737817;arauca;1270.4469645744814
2021;1;28;2021-01-28;737818;arauca;1270.4469645744814
2021;1;29;2021-01-29;737819;arauca;1270.4469645744814
2021;1;30;2021-01-30;737820;arauca;1270.4469645744814
2021;1;31;2021-01-31;737821;arauca;1270.4469645744814
2021;2;1;2021-02-01;737822;arauca;1270.4469645744814
2021;2;2;2021-02-02;737823;arauca;1270.4469645744814
2021;2;3;2021-02-03;737824;arauca;1270.4469645744814
2021;2;4;2021-02-04;737825;arauca;1270.4469645744814
2021;2;5;2021-02-05;737826;arauca;1270.4469645744814
2021;2;6;2021-02-06;737827;arauca;1270.4469645744814
2021;2;7;2021-02-07;737828;arauca;1270.4469645744814
2021;2;8;2021-02-08;737829;arauca;1270.4469645744814
2021;2;9;2021-02-09;737830;arauca;1270.4469645744814
2021;2;10;2021-02-10;737831;arauca;1270.4469645744814
2021;2;11;2021-02-11;737832;arauca;1270.4469645744814
2021;2;12;2021-02-12;737833;arauca;1270.4469645744814
2021;2;13;2021-02-13;737834;arauca;1270.4469645744814
2021;2;14;2021-02-14;737835;arauca;1270.4469645744814
2021;2;15;2021-02-15;737836;arauca;1270.4469645744814
2021;2;16;2021-02-16;737837;arauca;1270.4469645744814
2021;2;17;2021-02-17;737838;arauca;1270.4469645744814
2021;2;18;2021-02-18;737839;arauca;1270.4469645744814
2021;2;19;2021-02-19;737840;arauca;1270.4469645744814
2021;2;20;2021-02-20;737841;arauca;1270.4469645744814
2021;2;21;2021-02-21;737842;arauca;1270.4469645744814
2021;2;22;2021-02-22;737843;arauca;1270.4469645744814
2021;2;23;2021-02-23;737844;arauca;1270.4469645744814
2021;2;24;2021-02-24;737845;arauca;1270.4469645744814
2021;2;25;2021-02-25;737846;arauca;1270.4469645744814
2021;2;26;2021-02-26;737847;arauca;1270.4469645744814
2021;2;27;2021-02-27;737848;arauca;1270.4469645744814
2021;2;28;2021-02-28;737849;arauca;1270.4469645744814
2021;3;1;2021-03-01;737850;arauca;1270.4469645744814
2021;3;2;2021-03-02;737851;arauca;1270.4469645744814
2021;3;3;2021-03-03;737852;arauca;1270.4469645744814
2021;3;4;2021-03-04;737853;arauca;1270.4469645744814
2021;3;5;2021-03-05;737854;arauca;1270.4469645744814
2021;3;6;2021-03-06;737855;arauca;1270.4469645744814
2021;3;7;2021-03-07;737856;arauca;1270.4469645744814
2021;3;8;2021-03-08;737857;arauca;1270.4469645744814
2021;3;9;2021-03-09;737858;arauca;1270.4469645744814
2021;3;10;2021-03-10;737859;arauca;1270.4469645744814
2021;3;11;2021-03-11;737860;arauca;1270.4469645744814
2021;3;12;2021-03-12;737861;arauca;1270.4469645744814
2021;3;13;2021-03-13;737862;arauca;1270.4469645744814
2021;3;14;2021-03-14;737863;arauca;1270.4469645744814
2021;3;15;2021-03-15;737864;arauca;1270.4469645744814
2021;3;16;2021-03-16;737865;arauca;1270.4469645744814
2021;3;17;2021-03-17;737866;arauca;1270.4469645744814
2021;3;18;2021-03-18;737867;arauca;1270.4469645744814
2021;3;19;2021-03-19;737868;arauca;1270.4469645744814
2021;3;20;2021-03-20;737869;arauca;1270.4469645744814
2021;3;21;2021-03-21;737870;arauca;1270.4469645744814
2021;3;22;2021-03-22;737871;arauca;1270.4469645744814
2021;3;23;2021-03-23;737872;arauca;1270.4469645744814
2021;3;24;2021-03-24;737873;arauca;1270.4469645744814
2021;3;25;2021-03-25;737874;arauca;1270.4469645744814
2021;3;26;2021-03-26;737875;arauca;1270.4469645744814
2021;3;27;2021-03-27;737876;arauca;1270.4469645744814
2021;3;28;2021-03-28;737877;arauca;1270.4469645744814
2021;3;29;2021-03-29;737878;arauca;1270.4469645744814
2021;3;30;2021-03-30;737879;arauca;1270.4469645744814
2021;3;31;2021-03-31;737880;arauca;1270.4469645744814
2021;4;1;2021-04-01;737881;arauca;1270.4469645744814
2021;4;2;2021-04-02;737882;arauca;1270.4469645744814
2021;4;3;2021-04-03;737883;arauca;1270.4469645744814
2021;4;4;2021-04-04;737884;arauca;1270.4469645744814
2021;4;5;2021-04-05;737885;arauca;1270.4469645744814
2021;4;6;2021-04-06;737886;arauca;1270.4469645744814
2021;4;7;2021-04-07;737887;arauca;1270.4469645744814
2021;4;8;2021-04-08;737888;arauca;1270.4469645744814
2021;4;9;2021-04-09;737889;arauca;1270.4469645744814
2021;4;10;2021-04-10;737890;arauca;1270.4469645744814
2021;4;11;2021-04-11;737891;arauca;1270.4469645744814
2021;4;12;2021-04-12;737892;arauca;1270.4469645744814
2021;4;13;2021-04-13;737893;arauca;1270.4469645744814
2021;4;14;2021-04-14;737894;arauca;1270.4469645744814
2021;4;15;2021-04-15;737895;arauca;1270.4469645744814
2021;4;16;2021-04-16;737896;arauca;1270.4469645744814
2021;4;17;2021-04-17;737897;arauca;1270.4469645744814
2021;4;18;2021-04-18;737898;arauca;1270.4469645744814
2021;4;19;2021-04-19;737899;arauca;1270.4469645744814
2021;4;20;2021-04-20;737900;arauca;1270.4469645744814
2021;4;21;2021-04-21;737901;arauca;1270.4469645744814
2021;4;22;2021-04-22;737902;arauca;1270.4469645744814
2021;4;23;2021-04-23;737903;arauca;1270.4469645744814
2021;4;24;2021-04-24;737904;arauca;1270.4469645744814
2021;4;25;2021-04-25;737905;arauca;1270.4469645744814
2021;4;26;2021-04-26;737906;arauca;1270.4469645744814
2021;4;27;2021-04-27;737907;arauca;1270.4469645744814
2021;4;28;2021-04-28;737908;arauca;1270.4469645744814
2021;4;29;2021-04-29;737909;arauca;1270.4469645744814
2021;4;30;2021-04-30;737910;arauca;1270.4469645744814
2021;5;1;2021-05-01;737911;arauca;1270.4469645744814
2021;5;2;2021-05-02;737912;arauca;1270.4469645744814
2021;5;3;2021-05-03;737913;arauca;1270.4469645744814
2021;5;4;2021-05-04;737914;arauca;1270.4469645744814
2021;5;5;2021-05-05;737915;arauca;1270.4469645744814
2021;5;6;2021-05-06;737916;arauca;1270.4469645744814
2021;5;7;2021-05-07;737917;arauca;1270.4469645744814
2021;5;8;2021-05-08;737918;arauca;1270.4469645744814
2021;5;9;2021-05-09;737919;arauca;1270.4469645744814
2021;5;10;2021-05-10;737920;arauca;1270.4469645744814
2021;5;11;2021-05-11;737921;arauca;1270.4469645744814
2021;5;12;2021-05-12;737922;arauca;1270.4469645744814
2021;5;13;2021-05-13;737923;arauca;1270.4469645744814
2021;5;14;2021-05-14;737924;arauca;1270.4469645744814
2021;5;15;2021-05-15;737925;arauca;1270.4469645744814
2021;5;16;2021-05-16;737926;arauca;1270.4469645744814
2021;5;17;2021-05-17;737927;arauca;1270.4469645744814
2021;5;18;2021-05-18;737928;arauca;1270.4469645744814
2021;5;19;2021-05-19;737929;arauca;1270.4469645744814
2021;5;20;2021-05-20;737930;arauca;1270.4469645744814
2021;5;21;2021-05-21;737931;arauca;1270.4469645744814
2021;5;22;2021-05-22;737932;arauca;1270.4469645744814
2021;5;23;2021-05-23;737933;arauca;1270.4469645744814
2021;5;24;2021-05-24;737934;arauca;1270.4469645744814
2021;5;25;2021-05-25;737935;arauca;1270.4469645744814
2021;5;26;2021-05-26;737936;arauca;1270.4469645744814
2021;5;27;2021-05-27;737937;arauca;1270.4469645744814
2021;5;28;2021-05-28;737938;arauca;1270.4469645744814
2021;5;29;2021-05-29;737939;arauca;1270.4469645744814
2021;5;30;2021-05-30;737940;arauca;1270.4469645744814
2021;5;31;2021-05-31;737941;arauca;1270.4469645744814
2021;6;1;2021-06-01;737942;arauca;1270.4469645744814
2021;6;2;2021-06-02;737943;arauca;1270.4469645744814
2021;6;3;2021-06-03;737944;arauca;1270.4469645744814
2021;6;4;2021-06-04;737945;arauca;1270.4469645744814
2021;6;5;2021-06-05;737946;arauca;1270.4469645744814
2021;6;6;2021-06-06;737947;arauca;1270.4469645744814
